,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
24881,49,services,married,secondary,no,388,no,no,telephone,31,jul,1032,4,-1,0,unknown,yes
24882,45,unemployed,married,primary,no,180,yes,yes,unknown,27,may,62,2,-1,0,unknown,no
24883,50,technician,divorced,secondary,no,-701,yes,yes,cellular,24,jul,148,1,-1,0,unknown,no
24884,44,unemployed,divorced,secondary,no,522,no,no,cellular,7,apr,411,1,-1,0,unknown,no
24885,26,blue-collar,married,primary,no,172,yes,no,cellular,18,may,410,3,354,3,failure,no
24886,40,blue-collar,married,primary,no,1841,yes,no,cellular,15,may,880,4,-1,0,unknown,yes
24887,31,self-employed,single,secondary,no,532,yes,no,unknown,16,may,90,7,-1,0,unknown,no
24888,30,technician,married,secondary,no,817,yes,no,cellular,21,nov,208,3,91,4,failure,no
24889,39,services,married,secondary,no,1205,yes,no,unknown,6,may,118,2,-1,0,unknown,no
24890,40,technician,married,primary,no,164,yes,no,unknown,7,may,398,1,-1,0,unknown,no
24891,48,services,married,secondary,no,651,no,yes,cellular,28,jan,228,1,196,2,failure,no
24892,34,services,divorced,secondary,no,5934,yes,no,cellular,29,jul,82,7,-1,0,unknown,no
24893,51,blue-collar,married,secondary,no,7225,no,no,cellular,29,jul,301,2,-1,0,unknown,no
24894,45,management,married,tertiary,no,-61,no,no,cellular,30,jan,90,5,172,1,failure,no
24895,53,retired,married,secondary,no,1554,no,no,unknown,5,jun,138,1,-1,0,unknown,no
24896,36,admin.,married,secondary,no,96,no,no,cellular,2,feb,302,1,-1,0,unknown,yes
24897,49,technician,married,secondary,no,0,yes,no,cellular,11,jul,178,2,-1,0,unknown,no
24898,40,management,single,tertiary,no,80,yes,no,cellular,30,jan,182,3,-1,0,unknown,no
24899,36,management,divorced,tertiary,no,608,no,no,cellular,26,aug,125,2,-1,0,unknown,no
24900,53,admin.,married,secondary,no,263,no,yes,cellular,18,jul,143,7,-1,0,unknown,no
24901,38,student,divorced,tertiary,no,2946,no,no,cellular,16,jun,605,3,-1,0,unknown,yes
24902,46,unknown,married,unknown,no,300,yes,no,unknown,16,may,323,3,-1,0,unknown,no
24903,45,technician,married,secondary,no,2128,no,yes,cellular,20,nov,48,3,-1,0,unknown,no
24904,42,management,married,tertiary,no,3038,no,no,cellular,18,aug,693,7,-1,0,unknown,no
24905,37,blue-collar,married,secondary,no,2870,yes,no,unknown,6,jun,94,2,-1,0,unknown,no
24906,37,technician,married,secondary,no,1120,yes,no,unknown,30,may,103,5,-1,0,unknown,no
24907,39,management,married,tertiary,no,55,no,no,cellular,31,jul,216,4,-1,0,unknown,no
24908,32,entrepreneur,married,secondary,no,126,yes,yes,cellular,23,jul,538,2,-1,0,unknown,no
24909,22,student,single,secondary,no,280,yes,no,unknown,2,jul,63,4,-1,0,unknown,no
24910,57,technician,married,secondary,no,225,yes,no,telephone,15,may,22,7,337,12,failure,no
24911,36,technician,married,secondary,no,2474,yes,no,cellular,12,aug,107,1,-1,0,unknown,no
24912,26,admin.,single,secondary,no,92,yes,no,unknown,13,may,259,1,-1,0,unknown,no
24913,52,technician,married,secondary,no,3577,no,yes,cellular,8,aug,62,2,-1,0,unknown,no
24914,36,technician,married,tertiary,no,82,yes,no,cellular,29,jul,45,4,-1,0,unknown,no
24915,38,services,divorced,secondary,no,53,no,no,cellular,8,oct,78,1,58,1,other,no
24916,43,blue-collar,married,secondary,no,514,yes,yes,cellular,20,apr,34,2,-1,0,unknown,no
24917,45,technician,married,secondary,no,144,no,no,cellular,13,aug,299,4,-1,0,unknown,no
24918,45,services,married,secondary,no,162,no,no,unknown,6,jun,166,4,-1,0,unknown,no
24919,34,unemployed,single,secondary,no,371,no,no,cellular,28,jan,52,1,-1,0,unknown,no
24920,28,technician,married,secondary,no,655,yes,no,unknown,9,may,179,2,-1,0,unknown,no
24921,76,self-employed,married,unknown,no,4984,no,no,telephone,28,apr,403,1,182,1,success,yes
24922,55,blue-collar,married,secondary,no,1569,yes,no,cellular,8,may,156,4,-1,0,unknown,no
24923,32,management,married,tertiary,no,5878,no,no,cellular,19,aug,159,2,-1,0,unknown,no
24924,27,admin.,single,secondary,no,80,no,no,cellular,10,aug,268,1,-1,0,unknown,no
24925,31,student,single,tertiary,no,25,yes,no,cellular,8,may,85,2,368,2,failure,no
24926,35,blue-collar,married,primary,no,828,no,no,unknown,2,jun,468,8,-1,0,unknown,no
24927,21,blue-collar,single,secondary,no,1385,yes,no,cellular,20,apr,12,5,-1,0,unknown,no
24928,28,self-employed,single,secondary,no,241,yes,no,cellular,9,jul,275,1,-1,0,unknown,no
24929,28,blue-collar,married,secondary,no,251,yes,no,cellular,7,may,754,1,-1,0,unknown,no
24930,31,blue-collar,married,secondary,no,2910,yes,no,unknown,23,may,1392,2,-1,0,unknown,yes
24931,45,services,married,secondary,no,4,yes,no,unknown,20,jun,709,9,-1,0,unknown,no
24932,39,entrepreneur,married,tertiary,no,2,yes,no,cellular,17,nov,180,1,-1,0,unknown,no
24933,46,technician,married,tertiary,no,0,yes,no,cellular,28,jan,58,1,-1,0,unknown,no
24934,41,management,married,secondary,no,41,yes,no,cellular,8,may,177,2,364,6,other,no
24935,29,technician,single,secondary,no,156,yes,no,cellular,8,may,111,4,347,3,other,no
24936,33,entrepreneur,married,secondary,no,135,yes,no,cellular,17,apr,114,1,345,2,failure,no
24937,41,blue-collar,divorced,primary,no,169,yes,no,cellular,5,may,71,1,-1,0,unknown,no
24938,32,admin.,married,unknown,no,516,yes,no,cellular,7,may,20,8,-1,0,unknown,no
24939,31,technician,single,secondary,no,1510,yes,no,cellular,28,aug,74,14,-1,0,unknown,no
24940,66,admin.,married,secondary,no,5464,no,no,cellular,7,aug,131,1,-1,0,unknown,no
24941,24,admin.,single,secondary,no,120,yes,no,cellular,18,may,145,1,-1,0,unknown,no
24942,50,blue-collar,married,secondary,no,-26,yes,no,cellular,8,may,301,2,-1,0,unknown,no
24943,45,management,divorced,tertiary,no,2406,no,no,cellular,8,aug,248,2,-1,0,unknown,no
24944,33,blue-collar,single,primary,yes,-15,no,yes,cellular,7,jul,326,2,-1,0,unknown,no
24945,47,blue-collar,married,primary,no,145,no,no,unknown,17,jun,255,1,-1,0,unknown,no
24946,41,management,married,tertiary,no,11103,yes,no,telephone,7,may,55,1,-1,0,unknown,no
24947,35,technician,married,secondary,no,1368,no,no,cellular,13,aug,159,2,78,3,success,no
24948,35,admin.,married,secondary,no,437,yes,no,cellular,17,apr,123,1,-1,0,unknown,no
24949,51,services,married,secondary,no,1191,no,yes,cellular,17,nov,214,1,-1,0,unknown,no
24950,33,admin.,single,secondary,no,-110,no,no,cellular,14,jul,425,3,-1,0,unknown,no
24951,52,services,married,secondary,no,145,no,no,cellular,22,aug,205,4,-1,0,unknown,no
24952,36,management,single,secondary,no,1331,yes,no,cellular,13,may,77,3,174,1,other,no
24953,54,retired,married,secondary,no,6449,no,no,unknown,19,jun,487,1,-1,0,unknown,no
24954,36,blue-collar,married,secondary,no,2095,yes,no,cellular,7,may,122,2,-1,0,unknown,no
24955,32,services,single,secondary,no,159,yes,yes,cellular,14,may,46,1,-1,0,unknown,no
24956,66,retired,married,secondary,no,203,no,no,cellular,18,jan,353,1,195,1,success,yes
24957,38,management,single,tertiary,no,171,yes,yes,cellular,6,may,60,1,272,3,failure,no
24958,45,blue-collar,married,primary,no,0,yes,no,cellular,13,may,43,3,-1,0,unknown,no
24959,39,entrepreneur,married,secondary,no,5562,no,no,cellular,20,nov,149,3,-1,0,unknown,no
24960,32,technician,married,secondary,no,12,yes,yes,cellular,4,aug,341,2,-1,0,unknown,no
24961,49,technician,married,tertiary,no,80,no,no,cellular,17,jul,123,1,-1,0,unknown,no
24962,52,technician,married,secondary,no,272,no,yes,cellular,17,jul,53,1,-1,0,unknown,no
24963,33,entrepreneur,married,tertiary,no,4465,yes,no,cellular,20,nov,161,1,183,2,failure,no
24964,51,blue-collar,married,primary,no,-101,yes,yes,unknown,30,jun,60,3,-1,0,unknown,no
24965,41,admin.,divorced,secondary,no,220,yes,no,cellular,14,aug,142,2,88,2,failure,no
24966,41,unknown,married,primary,no,526,no,no,unknown,26,may,151,3,-1,0,unknown,no
24967,28,admin.,married,secondary,no,358,no,no,cellular,4,feb,220,1,-1,0,unknown,no
24968,51,blue-collar,married,primary,no,959,no,yes,cellular,24,jul,240,5,-1,0,unknown,no
24969,37,technician,married,primary,no,0,yes,no,unknown,6,may,76,4,-1,0,unknown,no
24970,37,services,divorced,secondary,no,1472,yes,no,cellular,3,feb,126,3,-1,0,unknown,no
24971,42,housemaid,married,secondary,no,197,no,no,unknown,18,jun,199,1,-1,0,unknown,no
24972,28,services,single,secondary,no,168,yes,no,cellular,7,may,128,1,-1,0,unknown,no
24973,28,student,single,secondary,no,1925,no,no,cellular,25,nov,487,1,97,2,failure,yes
24974,33,blue-collar,married,secondary,no,312,yes,no,unknown,4,jun,151,2,-1,0,unknown,no
24975,55,technician,married,secondary,no,462,no,no,cellular,11,aug,116,2,-1,0,unknown,no
24976,47,entrepreneur,married,tertiary,no,0,no,no,cellular,16,feb,261,2,-1,0,unknown,yes
24977,34,self-employed,married,primary,no,7468,yes,yes,cellular,30,apr,383,1,-1,0,unknown,yes
24978,32,blue-collar,single,primary,no,12,yes,no,unknown,9,may,153,4,-1,0,unknown,no
24979,38,blue-collar,married,primary,no,-41,yes,no,cellular,21,jul,68,10,-1,0,unknown,no
24980,33,management,single,tertiary,no,224,no,no,cellular,23,sep,409,2,92,4,success,yes
24981,35,blue-collar,married,secondary,no,325,no,no,unknown,12,may,592,2,-1,0,unknown,no
24982,60,management,married,tertiary,no,3401,no,no,cellular,2,feb,121,1,95,2,success,no
24983,37,admin.,divorced,secondary,no,0,no,no,cellular,24,jul,91,1,-1,0,unknown,no
24984,36,technician,divorced,secondary,no,5957,yes,no,cellular,18,nov,138,2,-1,0,unknown,no
24985,30,technician,single,tertiary,no,3,yes,no,unknown,7,may,174,1,-1,0,unknown,no
24986,47,technician,married,secondary,no,1571,yes,no,cellular,11,may,261,1,369,2,failure,no
24987,33,technician,single,tertiary,no,849,yes,no,cellular,15,may,128,2,291,5,failure,no
24988,48,management,single,tertiary,no,5689,no,no,cellular,26,may,527,2,103,1,success,no
24989,42,blue-collar,divorced,secondary,no,1037,no,no,unknown,5,jun,271,1,-1,0,unknown,no
24990,32,blue-collar,single,primary,no,1137,yes,yes,cellular,6,may,274,1,-1,0,unknown,no
24991,45,self-employed,married,secondary,no,-124,no,no,cellular,25,aug,343,4,-1,0,unknown,no
24992,47,self-employed,married,tertiary,no,751,no,no,cellular,24,jul,408,14,-1,0,unknown,no
24993,30,technician,single,secondary,no,710,no,no,cellular,14,aug,306,8,-1,0,unknown,no
24994,41,technician,married,secondary,no,1297,no,no,unknown,6,jun,82,1,-1,0,unknown,no
24995,51,admin.,divorced,tertiary,no,66,yes,no,cellular,10,mar,138,1,478,2,failure,no
24996,33,management,married,tertiary,no,644,no,no,cellular,11,aug,99,2,-1,0,unknown,no
24997,33,technician,married,tertiary,no,16992,yes,no,unknown,29,may,58,1,-1,0,unknown,no
24998,29,technician,single,secondary,no,1395,yes,no,unknown,26,may,61,1,-1,0,unknown,no
24999,54,services,married,secondary,no,386,yes,no,cellular,2,aug,155,2,-1,0,unknown,no
25000,64,retired,married,primary,no,2140,no,no,cellular,12,oct,181,2,-1,0,unknown,no
25001,50,unknown,married,unknown,no,1533,no,no,cellular,4,aug,157,1,-1,0,unknown,no
25002,52,management,married,tertiary,no,19797,yes,no,unknown,2,jun,966,3,-1,0,unknown,no
25003,33,management,married,tertiary,no,3301,yes,no,cellular,2,nov,131,2,171,2,failure,no
25004,31,management,single,tertiary,no,11821,no,no,cellular,18,aug,384,11,-1,0,unknown,yes
25005,45,blue-collar,married,secondary,no,17,yes,no,cellular,18,nov,66,1,152,14,failure,no
25006,25,blue-collar,single,secondary,no,76,no,yes,cellular,28,jul,50,4,-1,0,unknown,no
25007,34,self-employed,single,tertiary,no,90,no,no,cellular,2,jun,84,1,-1,0,unknown,no
25008,31,blue-collar,married,secondary,no,1545,yes,yes,cellular,13,may,207,1,-1,0,unknown,no
25009,55,technician,married,primary,no,1498,no,yes,unknown,17,jun,345,2,-1,0,unknown,no
25010,51,management,divorced,tertiary,no,318,yes,no,cellular,6,may,102,2,355,2,failure,no
25011,36,services,married,secondary,no,279,no,no,unknown,16,may,261,6,-1,0,unknown,no
25012,49,technician,divorced,secondary,no,181,yes,no,unknown,28,may,230,8,-1,0,unknown,no
25013,43,services,married,secondary,no,43,yes,no,cellular,18,may,199,1,-1,0,unknown,no
25014,36,admin.,married,tertiary,no,828,yes,no,unknown,29,may,116,1,-1,0,unknown,no
25015,39,self-employed,married,tertiary,no,1492,yes,no,cellular,30,jan,227,1,189,1,failure,no
25016,44,admin.,married,unknown,no,-299,yes,no,unknown,23,may,268,1,-1,0,unknown,no
25017,29,management,single,tertiary,no,21,yes,no,cellular,14,may,107,4,371,3,failure,no
25018,58,services,married,primary,no,65,no,no,unknown,27,jun,162,1,-1,0,unknown,no
25019,48,blue-collar,married,primary,no,346,yes,no,cellular,20,apr,188,1,-1,0,unknown,no
25020,49,management,married,tertiary,no,1167,yes,yes,cellular,25,jun,213,6,150,8,failure,yes
25021,47,technician,married,secondary,no,734,yes,no,cellular,17,nov,92,3,-1,0,unknown,no
25022,47,technician,married,secondary,no,644,no,no,telephone,21,aug,169,13,-1,0,unknown,no
25023,51,blue-collar,married,primary,no,5206,yes,no,cellular,20,nov,168,3,-1,0,unknown,no
25024,36,management,married,tertiary,no,2823,no,no,unknown,9,jun,411,2,-1,0,unknown,no
25025,39,technician,married,tertiary,no,437,no,no,telephone,27,may,186,2,-1,0,unknown,no
25026,37,blue-collar,married,primary,no,5,yes,no,unknown,23,may,266,2,-1,0,unknown,no
25027,32,management,married,tertiary,no,2431,yes,no,cellular,14,may,646,5,-1,0,unknown,yes
25028,31,technician,single,tertiary,no,454,no,no,cellular,30,apr,266,1,-1,0,unknown,yes
25029,35,management,married,tertiary,no,260,no,no,cellular,7,aug,358,2,-1,0,unknown,no
25030,38,technician,single,secondary,no,103,yes,no,cellular,2,feb,159,1,187,3,failure,no
25031,34,technician,single,secondary,no,1477,yes,no,cellular,20,apr,233,3,-1,0,unknown,no
25032,53,admin.,married,secondary,no,1796,no,no,telephone,15,dec,476,1,193,1,failure,yes
25033,41,management,married,tertiary,no,371,yes,no,cellular,28,jul,81,8,-1,0,unknown,no
25034,34,management,married,tertiary,no,1293,yes,no,cellular,13,aug,168,2,-1,0,unknown,no
25035,49,technician,divorced,secondary,no,-96,no,yes,cellular,12,aug,252,3,-1,0,unknown,no
25036,49,management,married,tertiary,no,0,no,no,cellular,29,aug,102,2,-1,0,unknown,no
25037,32,blue-collar,married,primary,no,217,yes,no,unknown,16,may,169,3,-1,0,unknown,no
25038,27,management,single,tertiary,no,446,no,no,cellular,23,jun,205,3,-1,0,unknown,no
25039,28,management,single,tertiary,no,145,yes,no,cellular,20,apr,277,1,-1,0,unknown,no
25040,40,self-employed,single,tertiary,no,41,no,no,telephone,29,aug,104,2,-1,0,unknown,no
25041,38,management,married,tertiary,no,0,no,no,cellular,26,aug,101,4,-1,0,unknown,no
25042,46,admin.,married,secondary,no,1252,yes,yes,cellular,17,nov,59,1,-1,0,unknown,no
25043,43,management,single,tertiary,no,-56,yes,no,cellular,18,nov,146,2,151,14,failure,no
25044,49,management,married,tertiary,no,234,no,no,cellular,22,aug,55,6,-1,0,unknown,no
25045,50,blue-collar,married,primary,no,-1,no,no,cellular,19,aug,195,2,-1,0,unknown,no
25046,43,admin.,single,secondary,no,733,yes,no,cellular,19,nov,1102,3,-1,0,unknown,yes
25047,35,technician,married,secondary,no,0,no,no,cellular,14,jul,460,3,-1,0,unknown,no
25048,37,management,married,tertiary,no,5355,no,no,telephone,17,feb,466,4,-1,0,unknown,yes
25049,47,entrepreneur,married,tertiary,no,416,yes,yes,telephone,11,jul,87,2,-1,0,unknown,no
25050,57,services,married,secondary,no,0,yes,no,cellular,14,may,16,9,282,3,other,no
25051,32,blue-collar,single,secondary,no,6982,yes,no,cellular,20,nov,224,2,183,1,failure,no
25052,55,technician,single,tertiary,no,92,yes,no,unknown,7,may,118,3,-1,0,unknown,no
25053,37,entrepreneur,married,tertiary,no,0,yes,yes,cellular,24,jul,226,6,-1,0,unknown,no
25054,31,blue-collar,married,secondary,no,604,yes,no,cellular,18,nov,394,2,-1,0,unknown,no
25055,29,technician,single,tertiary,no,262,yes,yes,cellular,29,jul,510,9,-1,0,unknown,no
25056,26,admin.,single,secondary,no,255,no,no,cellular,14,aug,209,2,106,2,success,yes
25057,36,blue-collar,divorced,primary,no,102,no,no,cellular,3,feb,306,2,-1,0,unknown,no
25058,28,blue-collar,married,secondary,no,61,yes,no,cellular,4,may,226,2,319,1,success,yes
25059,39,admin.,married,tertiary,no,9143,no,no,cellular,29,jul,851,2,-1,0,unknown,no
25060,66,retired,married,secondary,no,154,no,no,telephone,15,jan,66,2,-1,0,unknown,no
25061,36,management,married,tertiary,no,481,yes,no,cellular,13,may,215,1,175,3,failure,no
25062,54,admin.,married,secondary,no,602,no,no,cellular,3,mar,143,2,-1,0,unknown,yes
25063,77,management,married,unknown,no,1780,yes,no,cellular,23,apr,361,2,182,5,success,yes
25064,41,housemaid,divorced,secondary,no,43,yes,no,telephone,17,apr,198,1,-1,0,unknown,no
25065,46,services,married,secondary,no,1227,yes,yes,unknown,30,may,135,1,-1,0,unknown,no
25066,35,entrepreneur,married,secondary,no,2436,no,yes,cellular,14,jul,1397,3,-1,0,unknown,yes
25067,36,blue-collar,married,primary,no,-20,yes,no,unknown,7,may,353,3,-1,0,unknown,no
25068,35,technician,married,tertiary,no,-269,yes,yes,cellular,14,may,344,4,-1,0,unknown,no
25069,54,management,married,tertiary,no,3797,no,no,telephone,18,aug,253,2,-1,0,unknown,no
25070,32,housemaid,divorced,secondary,no,715,yes,yes,unknown,16,may,14,15,-1,0,unknown,no
25071,59,retired,married,secondary,no,1887,no,no,cellular,28,aug,88,8,-1,0,unknown,no
25072,51,admin.,married,unknown,yes,-12,no,no,cellular,20,aug,18,7,-1,0,unknown,no
25073,37,management,married,tertiary,no,2019,yes,no,cellular,13,may,368,1,-1,0,unknown,no
25074,51,management,married,primary,no,108,no,no,cellular,18,nov,169,2,-1,0,unknown,no
25075,31,management,divorced,tertiary,no,414,no,yes,cellular,16,jul,241,1,-1,0,unknown,yes
25076,36,technician,single,secondary,no,0,no,no,cellular,28,aug,8,13,-1,0,unknown,no
25077,24,technician,single,secondary,no,3843,no,no,cellular,15,jul,561,2,-1,0,unknown,no
25078,37,blue-collar,married,secondary,no,3574,yes,no,unknown,6,jun,117,1,-1,0,unknown,no
25079,26,blue-collar,single,primary,no,941,no,no,cellular,29,jan,1165,1,-1,0,unknown,yes
25080,50,management,married,tertiary,no,4,yes,yes,telephone,17,nov,105,3,-1,0,unknown,no
25081,49,management,married,tertiary,no,4594,no,no,cellular,11,aug,157,3,-1,0,unknown,no
25082,35,blue-collar,single,secondary,no,1239,yes,no,cellular,29,jan,112,1,195,1,failure,no
25083,45,blue-collar,married,primary,no,55,no,no,cellular,7,jul,112,3,-1,0,unknown,no
25084,55,management,married,unknown,no,831,yes,yes,telephone,27,jan,100,1,100,6,failure,no
25085,32,technician,single,tertiary,no,195,yes,no,cellular,22,aug,239,2,-1,0,unknown,no
25086,45,management,married,tertiary,no,0,no,no,cellular,18,nov,179,2,-1,0,unknown,no
25087,44,technician,married,secondary,no,265,yes,no,unknown,28,may,453,2,-1,0,unknown,no
25088,42,admin.,married,secondary,no,329,no,no,cellular,19,aug,347,3,-1,0,unknown,no
25089,31,housemaid,married,secondary,no,243,yes,no,cellular,23,sep,305,2,842,1,failure,yes
25090,31,management,married,secondary,no,466,yes,no,cellular,14,may,164,1,-1,0,unknown,no
25091,41,management,married,secondary,no,6,no,no,cellular,5,may,123,1,-1,0,unknown,no
25092,39,housemaid,married,primary,no,4904,yes,no,unknown,20,may,101,1,-1,0,unknown,no
25093,50,services,married,secondary,no,0,yes,no,cellular,27,mar,689,2,-1,0,unknown,no
25094,26,technician,single,tertiary,no,822,no,no,telephone,3,feb,371,3,-1,0,unknown,no
25095,55,technician,divorced,tertiary,no,264,yes,no,unknown,30,may,34,2,-1,0,unknown,no
25096,32,management,married,tertiary,no,91,no,no,cellular,18,may,126,2,356,2,failure,no
25097,52,unknown,married,unknown,no,1317,no,no,unknown,12,jun,58,1,-1,0,unknown,no
